FIPS,County,State,Total.Pop.2023,Sex.Ratio.2023,Sex.Ratio.2013,Sex.Ratio.2003,Sex.Ratio.Age.0.19.2023,Sex.Ratio.Age.20.39.2023,Sex.Ratio.Age.40.59.2023,Sex.Ratio.Age.60.79.2023,Sex.Ratio.Age.80plus.2023
31137,Phelps County,Nebraska,9057,101.8497883,97.39784946,95.97453276,109.8872507,106.1835749,106.9979716,99.47643979,55.58659218
31139,Pierce County,Nebraska,7299,103.2581454,101.346046,100.8485813,98.8315482,111.5537849,104.8387097,107.8226858,76.05042017
31141,Platte County,Nebraska,34609,103.0448812,101.3031126,99.85791785,102.6644804,113.4308858,107.1447614,100.2520302,60.4719764
31143,Polk County,Nebraska,5228,103.8206628,99.23983276,100.1851852,102.2151899,114.8594378,103.1561462,106.4516129,71.97802198
31145,Red Willow County,Nebraska,10457,100.2873013,100.1267427,95.61052082,102.8059236,109.7539543,108.6115993,92.4382716,63.93442623
31147,Richardson County,Nebraska,7689,100.286533,96.828855,95.2832268,112.2931442,105.511811,99.31034483,97.79058598,66.875
31149,Rock County,Nebraska,1271,101.1075949,99.44598338,91.15151515,120.4225352,97.4137931,100.7692308,95.95959596,73.91304348
31151,Saline County,Nebraska,14555,107.45439,103.0531099,99.37940762,108.7181904,113.9081183,111.1111111,103.1939163,68.51311953
31153,Sarpy County,Nebraska,199886,101.8377712,100.0094685,98.65898058,107.363133,105.4739801,103.385038,90.93835698,69.13928013
31155,Saunders County,Nebraska,23463,105.7616417,101.9833591,99.07074341,111.0703568,108.56,105.8013053,106.7710372,62.43654822
31157,Scotts Bluff County,Nebraska,35699,95.3006182,93.65738308,91.70954531,105.9952038,100.0245519,96.99685154,89.13707971,55.61843169
31159,Seward County,Nebraska,17671,106.0277486,103.9116871,104.4350842,110.6382979,111.5877712,108.1874356,100.7739082,68.52678571
31161,Sheridan County,Nebraska,4928,101.7191977,96.23210249,94.34281843,115.4425612,111.0854503,112.7102804,96.8115942,47.24409449
31163,Sherman County,Nebraska,2983,102.100271,98.12297735,99.04580153,117.1253823,104.676259,100.9493671,103.5460993,57.57575758
31165,Sioux County,Nebraska,1154,110.9689214,102.7439024,102.7586207,100,109.2592593,103.3613445,133.7662338,88.46153846
31167,Stanton County,Nebraska,5856,103.9707419,100.8910891,97.74252593,104.2780749,105.91133,113.458529,99.56647399,79.78142077
31169,Thayer County,Nebraska,4829,100.6231824,94.84574868,97.43863394,99.5049505,104.3572985,104.9541284,105.8252427,63.68715084
31171,Thomas County,Nebraska,677,90.70422535,98.03370787,96.11940299,79.78723404,120.9677419,88.60759494,95.65217391,50
31173,Thurston County,Nebraska,6557,101.6917871,97.52802529,99.21480651,108.5833333,106.866417,90,95.67779961,82.41758242
31175,Valley County,Nebraska,4012,100.4997501,98.24561404,91.82549767,103,99.50738916,114.1486811,91.65120594,87.76978417
31177,Washington County,Nebraska,21152,102.9552869,99.78864734,99.9483791,110.6989457,104.5271179,105.963991,100.2483444,57.66423358
31179,Wayne County,Nebraska,9874,102.8765153,100.8723404,92.33386709,98.09394146,108.2916369,103.2537961,107.7658303,82.08333333
31181,Webster County,Nebraska,3351,102.3550725,96.28232759,89.27507448,116.2790698,98.57954545,110.8401084,102.7972028,40.33613445
31183,Wheeler County,Nebraska,775,110.5978261,108.847185,99.75062344,104.5454545,128.5714286,131.7460317,111.0169492,55.55555556
31185,York County,Nevada,14356,100.3628751,96.81727764,92.03731242,109.9389228,105.7803468,101.3114754,91.82692308,69.21348315
32001,Churchill County,Nevada,25803,105.4215429,101.1010254,100.5969898,109.0551181,112.476489,107.1785714,94.08999328,96.69724771
32003,Clark County,Nevada,2336573,100.0245689,100.5221826,103.1632962,104.8130406,102.7842919,101.7345267,91.94759651,80.07095012
32005,Douglas County,Nevada,49545,102.4641412,100.3970795,101.8134239,111.8259477,113.1743738,100.358038,97.34124368,91.24668435
32007,Elko County,Nevada,54293,109.2377062,109.1937483,107.0385,107.4009636,111.0923661,111.3942308,110.3203661,85.79017264
32009,Esmeralda County,Nevada,736,123.030303,135.2777778,121.9178082,96.36363636,126.3157895,124.0963855,120.5357143,186.9565217
32011,Eureka County,Nevada,1917,116.1217587,114.5549738,106.2947067,100.4201681,109.3406593,132.300885,123.7864078,108.5714286
32013,Humboldt County,Nevada,17136,106.93153,110.7858618,108.2484597,104.7578947,105.915493,114.200542,107.8276699,80.21201413
32015,Lander County,Nevada,5769,105.010661,104.3844857,109.1300603,95.94755662,105.3651267,117.7847114,109.4972067,79.36507937
32017,Lincoln County*,Nevada,4452,115.2804642,116.6598108,107.5592885,117.5213675,122.0588235,119.6356275,110.106383,92.53731343
32019,Lyon County,Nevada,62583,107.4070392,102.4488825,103.772718,107.7902844,115.5319446,107.5708445,101.7276166,93.90048154
32021,Mineral County,Nevada,4528,104.147881,97.35587343,100.4286327,106.0737527,108.6092715,98.97959184,105.6060606,95.45454545
32023,Nye County,Nevada,55720,105.2302026,104.3619202,104.6452508,106.963447,118.0603361,103.5204413,98.74867444,105.1162791
32027,Pershing County*,Nevada,6364,170.1188455,175,168.2526316,104.302926,248.3870968,231.6176471,126.6666667,112.6666667
32029,Storey County,Nevada,4177,105.9664694,105.3571429,103.2313907,106.7857143,111.5902965,106.3318777,104.2471042,97.88732394
32031,Washoe County,Nevada,498022,103.2543751,101.5065676,102.3855623,105.5031589,108.7385399,104.7925498,95.63672699,85.00052704
32033,White Pine County*,Nevada,8522,125.0330077,135.4347317,133.1493238,107.8539823,149.2252682,135.0678733,117.1792153,96.31336406
32510,Carson City,New Hampshire,58036,106.6809117,104.5769553,106.5365598,102.1648493,124.0361446,116.8275218,91.20445895,79.70505618
33001,Belknap County,New Hampshire,65027,98.7742251,96.77566888,97.29765314,103.4546369,106.2091503,95.10069485,97.46809597,79.16907098
33003,Carroll County,New Hampshire,52448,100.5813064,98.34710744,96.89395569,108.4063047,109.2056583,97.71437579,97.97715124,83.90185518
33005,Cheshire County,New Hampshire,77703,97.95429649,96.1040953,94.79604387,103.8074893,103.1851218,100.4326195,93.18529862,67.39420935
33007,Coos County,New Hampshire,31372,108.3964395,103.0183644,96.36233098,112.3655914,122.4627876,108.8997179,105.5775143,68.97214217
33009,Grafton County,New Hampshire,93146,98.72418501,97.43471481,97.45218401,104.5561139,104.9769899,95.98814046,96.10451306,75.9057971
33011,Hillsborough County,New Hampshire,427354,100.7082373,98.44536498,98.06033614,105.062783,107.1336277,102.4547335,94.79489246,64
33013,Merrimack County,New Hampshire,157103,99.03587898,96.61285808,97.6712121,102.7190332,108.3081098,101.6463171,91.02537863,65.97066866
33015,Rockingham County,New Hampshire,320689,99.02501086,97.88277275,97.9284124,105.7045047,105.0585975,99.87633869,94.01029817,67.89366053
33017,Strafford County,New Hampshire,133243,97.62247304,95.05912821,94.6815583,101.7234102,102.3152758,99.80863686,92.2706662,62.23079396
33019,Sullivan County,New Jersey,43969,100.6617379,96.93046661,98.20453142,107.082922,107.1443493,101.5469417,97.32811991,68.95499619
34001,Atlantic County,New Jersey,275213,94.83692382,93.9972136,94.90312523,105.648013,99.94875814,91.66337973,89.52148806,66.46567082
34003,Bergen County,New Jersey,957736,96.18621934,93.73956225,93.67356216,104.5763501,100.6919281,97.11733748,90.11305592,63.62709767
34005,Burlington County,New Jersey,469167,97.77633515,96.85781205,97.54260836,105.5302144,105.9757729,99.46566968,88.46182468,61.91388293
34007,Camden County,New Jersey,527196,93.80567084,93.44152839,93.64197625,104.7066187,97.07071703,93.19176058,85.3121241,60.52228581
34009,Cape May County,New Jersey,94610,94.64274693,95.20860162,93.41087492,103.9389349,106.9292405,94.76010682,88.40266523,71.07211407
34011,Cumberland County*,New Jersey,152326,103.1148743,105.2705635,105.4763318,103.025915,121.9112666,103.4104294,89.97431044,60.73373459
34013,Essex County,New Jersey,851117,94.61220103,92.4401139,91.78979388,104.701854,98.6360889,94.73061839,83.69333586,57.19364395
34015,Gloucester County,New Jersey,308423,96.03696712,94.42708054,94.16194086,105.6524656,101.2476056,93.97001934,88.64930238,63.59516616
34017,Hudson County,New Jersey,705472,99.80174802,98.50242597,97.65462053,104.9870625,106.2006746,102.4356452,85.78760909,57.79522978
34019,Hunterdon County,New Jersey,130183,97.15735272,97.97910172,97.59913259,104.0820896,98.61664373,96.15530406,97.00331625,72.79236277
34021,Mercer County,New Jersey,381671,97.7088481,95.83602803,95.3255153,104.7241727,102.8262503,99.10572765,89.29946914,62.29671424
34023,Middlesex County,New Jersey,863623,98.90668724,96.9492086,97.74981469,105.2279701,102.5292407,102.0696728,90.41631421,64.8923659
34025,Monmouth County,New Jersey,642799,96.03985459,94.65870948,94.80354841,104.1394185,100.629536,96.59782123,91.07412623,62.68099288
34027,Morris County,New Jersey,514423,98.28054054,95.99576422,95.91570058,106.398,103.4101801,99.65236894,91.77925752,65.16725883
34029,Ocean County,New Jersey,659197,95.02869822,92.50083508,91.45296146,106.037919,102.4556015,98.23744549,84.13614375,62.38366081
34031,Passaic County,New Jersey,513395,96.57201712,94.5791996,95.38000556,104.5377561,100.445095,98.09661672,88.59941234,59.28638941
34033,Salem County,New Jersey,65338,96.98513672,95.09741922,94.03331225,104.9751893,100.4659591,99.45068068,91.10966057,60.59394632
34035,Somerset County,New Jersey,348842,97.01797686,95.43786083,96.05590062,105.3980523,100.1509581,98.42459865,92.1332293,60.38213871
34037,Sussex County,New Jersey,146132,101.2948372,98.57787595,98.66284623,105.2779595,107.766002,101.0067452,96.71406719,74.61139896
34039,Union County,New Jersey,572726,97.68395474,94.70435533,94.23210666,105.0386084,101.744895,99.90160373,88.93854951,58.93756678
34041,Warren County,New Mexico,111252,98.01366937,94.90391277,95.80399379,103.1207133,103.1174499,101.2287652,93.05961426,64.18918919
35001,Bernalillo County,New Mexico,671586,96.66402139,96.26464383,95.63642838,104.6498599,103.0455208,98.23492432,85.65016588,68.22296627
35003,Catron County,New Mexico,3825,106.6450567,109.9531616,108.617483,119.3693694,101.5873016,99.47089947,107.1090047,111.6129032
35005,Chaves County,New Mexico,63561,100.1543015,98.90017175,96.87885277,105.7665424,108.9330649,97.61712439,90.83921569,72.20267417
35006,Cibola County*,New Mexico,26780,103.0018193,104.155496,97.10272169,99.64799061,117.4123337,110.8792337,90.01697793,68.36902801
35007,Colfax County,New Mexico,12255,106.5565481,104.1556007,101.7038778,99.20774648,129.991357,108.6824067,100.373732,84.5814978
35009,Curry County,New Mexico,47222,105.1524894,106.4779797,98.84385323,101.9961838,126.2496346,98.13893097,90.95869057,65.06159015
35013,"Do?a Ana County, New Mexico",New Mexico,225210,97.14968529,96.56023262,96.93868739,102.5264296,102.605576,94.47325837,88.91221624,79.16579333
35015,Eddy County,New Mexico,60275,104.3358872,100.7139766,96.865909,104.7093365,110.8936389,107.7635115,96.65000925,72.49103943
35017,Grant County,New Mexico,27472,99.44823581,97.63683281,95.25100866,103.9881832,109.525646,95.904666,96.319711,86.29107981
